Warhouse,Item Name,Barcode,Description,Expired Date,Category,Quantity,Item Unit,Reorder Level Stock,လက်လီစျေး,လက်ကားစျေး,ဝယ်စျေး,Parent ID
Shop,Kiwi Shoe Polish Black 36g,8888153100202,,,Non Food,5,Pcs,5,3500,0,3150,0
Shop,Ambi Pur Room Fresh Lemon Grass Gel 180g (လေသန့်ဂျယ်),4902430844673,,,Non Food,3,Pcs,5,7500,7000,6000,0
Shop,Shengmai Valley Lily 200g (လေသန့်ဂျယ်),6975052490700,,,Non Food,21,Pcs,5,2000,1700,1300,0
Shop,Shengmai White Peach In Juice 200g (လေသန့်ဂျယ်),6975157261168,,,Non Food,15,Pcs,5,2000,1700,1300,0
Shop,Water ဘေစင်ရေပိုက်သန့်စင်ဆေးရည်ဘူး 260g,6973356621363,,,Non Food,4,Pcs,5,1800,0,1400,0
Shop,Fashion House Hold (ဆပ်ပြာလေးထောင့်ခွက် ),6948998322220,,,Non Food,10,Pcs,5,1300,1100,960,0
Shop,Glade Sensations Morning Freshness Refill 8g,8850175013297,,,Non Food,1,Pcs,5,7000,6600,6250,0
Shop,Comfort Dilute Lovely Pink Fabric Conditioner 500ml,8851932188005,,,Non Food,48,Pcs,5,1700,1600,1500,0
Shop,Fino Blossom Fresh 5in1 24ml,9512013010194,,,Non Food,,Pcs,5,,,,0
Shop,FM Roses Deodorant 70g,9510485777287,,,Non Food,,Pcs,5,,,,0
Shop,FM Strawberry Deodorant 70g,9510485799166,,,Non Food,8,Pcs,5,1800,1667,1500,0
Shop,FM Blue Lily Deodorant 70g,9510485799241,,,Non Food,10,Pcs,5,1800,1667,1500,0
Shop,FM Lover's Deodorant 70g,9510485799234,,,Non Food,2,Pcs,5,1800,1667,1500,0
Shop,FM Spring Deodorant 70g,9510485799258,,,Non Food,5,Pcs,5,1800,1667,1500,0
Shop,FM Orrange Deodorant 70g,9510485799203,,,Non Food,13,Pcs,5,1800,1667,1500,0
Shop,FM Lover's Deodorant 70g (စံပယ်),9510485799265,,,Non Food,6,Pcs,5,1800,1667,1500,0
Shop,FM Floral Deodorant 70g,9510485799197,,,Non Food,13,Pcs,5,1800,1667,1500,0
Shop,FM Ascada Deodorant 70g,9510485799135,,,Non Food,16,Pcs,5,1800,1667,1500,0
Shop,FM Vanilla Deodorant 70g,9510485799210,,,Non Food,11,Pcs,5,1800,1667,1500,0
Shop,FM Cantalaup Deodorant 70g,9510485799159,,,Non Food,10,Pcs,5,1800,1667,1500,0
Shop,FM Lemon Deodorant 70g,9510485799180,,,Non Food,6,Pcs,5,1800,1667,1500,0
Shop,Car Air Freshier 1Pcs,4902430517423,,,Non Food,1,Pcs,5,5500,0,5000,0
Shop,Win (ပိုးသန့်အရက်ပြန်) 500ml,6891323283003,,,Non Food,20,Pcs,5,2000,1750,1500,0
Shop,Nine One (ပိုးသန့်အရက်ပြန်) 500ml,5001987714930,,,Non Food,3,Pcs,5,2000,0,1500,0
Shop,B&B Health Care (ပိုးသက်ဆေးဖျန်းရည်) 500ml,1751473782823,,,Non Food,8,Pcs,5,2000,0,1500,0
Shop,Pond's Bright Beauty Super Essence Toner 110ml,8851932410335,,,Non Food,8,Pcs,5,16500,0,16000,0
Shop,Pond's Age Miracle Night Cream 6.5g,8851932418270,,,Non Food,36,Pcs,5,2500,0,2100,0
Shop,Pond's Age Miracle Ultmate Youth Serum 7ml,8851932406789,,,Non Food,22,Pcs,5,3500,0,2800,0
Shop,Pond's Bright Beauty Serum Facial Foam 100g,8999999053031,,,Non Food,3,Pcs,5,5500,0,5150,0
Shop,Pond's bright Miracle Activated Charcoal Facial Foam 100g,8999999053048,,,Non Food,7,Pcs,5,5500,0,5150,0
Shop,Pond's Age Miracle Youthful Glow Facial Cleanser 100g,8851932199179,,,Non Food,63,Pcs,5,11000,0,10600,0
Shop,Pond's Flawless Radiance Even Tone Facial Foam 100g,8851932426862,,,Non Food,83,Pcs,5,8500,0,7600,0
Shop,Pond's Flawless Rediance Even Tone Facial Foam 50g,8851932172288,,,Non Food,13,Pcs,5,5000,0,4600,0
Shop,Pond's Pure Bright Facial Foam 50g,8999999052973,,,Non Food,24,Pcs,5,4300,0,3900,0
Shop,Pond's Flawless Radiance Even Tone Glow Night Cream 50g,8999999504687,,,Non Food,20,Pcs,5,16000,,14250,0
Shop,Pond's Bright Beauty Serum Day Cream 50g,8999999056865,,,Non Food,9,Pcs,5,12000,,11200,0
Shop,Pond's Age Miracle Youthful Glow Night Cream 50g,8999999059941,,,Non Food,1,Pcs,5,30000,0,29000,0
Shop,Pond's 3D Hya Korean Glow Powder 50g,8851932441056,,,Non Food,12,Pcs,5,4500,,4100,0
Shop,Rexona Vitamin + Bright Sakura Radiance 45ml ,4800888204530,,,Non Food,1,Pcs,5,5000,0,4100,0
Shop,Rexona Vitamin Bright Roll On 45ml,4800888204547,,,Non Food,15,Pcs,5,5000,0,4100,0
Shop,Amazing Sweet Musk Roll On 60ml,8850080320442,,,Non Food,6,Pcs,5,6700,6400,6000,0
Shop,Mrs.Grace Skin Lotion (အသားချောအလှဆီ),1642520520683,,,Non Food,,Pcs,5,,,,0
Shop,King Pharmacy Glycerin Pure 60ml (ဂလစ်ဆရင်အလှဆီအစစ်),8448467873539,,,Non Food,55,Pcs,5,1200,1100,1000,0
Shop,King Pharmacy Glycerin Pure 300ml (ဂလစ်ဆရင်အလှဆီအစစ်),4520603245548,,,Non Food,5,Pcs,5,3700,0,3200,0
Shop,King Pharmacy Glycerin Pure 450ml (ဂလစ်ဆရင်အလှဆီအစစ်),9412806081281,,,Non Food,6,Pcs,5,4800,0,4350,0
Shop,Polo Glycerin Pure 450ml (ဂလစ်ဆရင်အလှဆီအစစ်),4955272587628,,,Non Food,15,Pcs,5,3000,0,2550,0
Shop,Horse Glycerin Pure (ဂလစ်ဆရင်အလှဆီအစစ်),5803247526334,,,Non Food,21,Pcs,5,950,900,800,0
Shop,Horse Glycerin Pure 99.5% (ဂလစ်ဆရင်အလှဆီအစစ်),8138645796025,,,Non Food,33,Pcs,5,400,333,300,0
Shop,Yoko Pure Peroleum Jelly (အလှဆီခဲဘူးဝိုင်းသေး),3721233226452,,,Non Food,18,Pcs,5,400,350,300,0
Shop,Vaseline Original Skin Proteecting Jelly 5.5g,6215196081281,,,Non Food,,Pcs,5,,,,0
Shop,Vaseline Original Skin Proteecting Jelly 20g,8901030916267,,,Non Food,8,Pcs,5,2800,0,0,0
Shop,Moe Nag New Lime Snow 35g,9001781555827,,,Non Food,11,Pcs,5,1500,1300,1200,0
Shop,သင်းရနံ့ကြိုင် မျက်နှာချောဆေး စနိုး,1949823930318,,,Non Food,1,Pcs,5,900,750,700,0
Shop,ရွှေပြည်နန်းအသားဖြူစနိုးခရင် ,8834000002373,,,Non Food,4,Pcs,5,1800,1600,1500,0
Shop,Helloapple Soft & Security 10Rolls,6973923010040,,,Non Food,18,Pcs,5,10000,10000,9000,0
Shop,Non-Bleaching Soft & Smooth Tissue (CSPW-0016),6971823250016,,,Non Food,5,Pcs,5,12000,12000,10000,0
Shop,Smile Tissue (S) Rolls 1Pcs,8836000189023,,,Non Food,100,Pcs,5,1200,1050,1000,0
Shop,Smile Tissue (H) 10Rolls,8836000189030,,,Non Food,7,Pcs,5,10500,10500,9900,0
Shop,Clean Brand Tissue Rolls (10Rolls),8834000093951,,,Non Food,5,Pcs,5,7500,7500,6500,0
Shop,Nice Soft Absorbent & Strong (10Rolls),8834000093975,,,Non Food,21,Pcs,5,8500,8500,7500,0
Shop,123 Organic Tissue Paper 10Rolls,5051748116497,,,Non Food,16,Pcs,5,2500,2500,2000,0
Shop,Yunnan Ningchen Paper NCYX-0442,6972124120442,,,Non Food,4,Pcs,5,4500,0,3800,0
Shop,Good Baby Baby Wipes Red 80pcs,4710027688957,,,Non Food,3,Pcs,5,2500,0,2150,0
Shop,Good Baby Baby Wipes Green 80pcs,3754442371811,,,Non Food,3,Pcs,5,2500,0,2150,0
Shop,Good Baby Baby Wipes Blue 80pcs,4790621088452,,,Non Food,3,Pcs,5,2500,0,2150,0
Shop,Good Baby Baby Wipes Orange 80pcs,8703202435510,,,Non Food,2,Pcs,5,2500,0,2150,0
Shop,Good-1 Smile Wet Tissue 30Pcs,4710032550607,,,Non Food,11,Pcs,5,1300,1200,1100,0
Shop,Good-1 Smile Wet Tissue 80Pcs (ရနံ့မပါ),8836000189306,,,Non Food,20,Pcs,5,3300,3100,2950,0
Shop,Good-1 Smile Aroma Wet Tissue 80Pcs (ရနံ့ပါ),8836000189313,,,Non Food,19,Pcs,5,3000,3100,2950,0
Shop,Kuku Alcohol Free Soft Cotton Baby Wipes 80Sheets,8834025827234,,,Non Food,6,Pcs,5,2500,0,2050,0
Shop,May May Alcohol Free Baby Wipes 100Wipes (ရနံ့မပါ),8834000146657,,,Non Food,3,Pcs,5,2500,2250,2060,0
Shop,Happy Mammy Natural Purity 105Wipes (ရနံ့မပါ),8834000146626,,,Non Food,17,Pcs,5,5700,0,5200,0
Shop,Happy Mammy Natural Purity Baby Wipes 80Wipes (ရနံ့ပါ),8836000001486,,,Non Food,1,Pcs,5,3500,0,3200,0
Shop,Happy Mammy Natural Fresh Lemon & Green Tea Scent Wet Wipes 80Pcs,8834000022005,,,Non Food,1,Pcs,5,3500,0,3200,0
Shop,Happy Mammy Natural Fresh Thanakha  Scent Wet Wipes 80Pcs,8834000022029,,,Non Food,6,Pcs,5,3500,0,3200,0
Shop,Baby Mia Nweborn Disposable Diaper 10lbs 14Pcs,8836000059517,,,Non Food,13,Pcs,5,4500,0,4050,0
Shop,Wasuka Baby Diaper Pant 50 6-10kg (M),6975453540158,,,Non Food,4,Pcs,5,,,,0
Shop,Mamypoko Baby Diaper 26Pcs (XXL),8993189380310,,,Non Food,6,Pcs,5,14500,0,14000,0
Shop,Showsh Diaper 4-8kg 66Pcs (S),6921870203169,,,Non Food,1,Pcs,5,18000,0,16600,0
Shop,Rouyay Baby Diaper 6-11kg 62Pcs (M) (ဘဲလေးDiaper) 1Pcs,6974785801791,,,Non Food,1,Pcs,5,32000,0,30000,0
Shop,Rouyay Baby Diaper 5kg 80Pcs (NB) (ဘဲလေးDiaper),6974785801777,,,Non Food,1,Pcs,5,32000,0,30000,0
Shop,Yomi Happy Pants 15kg 50Pic (XXL),6921870206658,,,Non Food,9,Pcs,5,19000,18500,18000,0
Shop,Har Har Baby Diaper 11Pcs (NB),8836000204139,,,Non Food,19,Pcs,5,3800,3600,3400,0
Shop,Happy Yomi Diapers 50Pic (L),6921870206634,,,Non Food,2,Pcs,5,19000,18500,18000,0
Shop,Wasuka Diaper Pant 50Pcs (M),3556745902514,,,Non Food,4,Pcs,5,17500,16500,15100,0
Shop,Wasuka Diaper Pant 50Pcs (XXL),6975453540189,,,Non Food,3,Pcs,5,17500,16500,15100,0
Shop,Wasuka Diaper Pant 50Pcs (XL),6975453540172,,,Non Food,,Pcs,5,,,,0
Shop,Har Har Baby Diaper Pullups 10Pcs (XL),8836000204108,,,Non Food,5,Pcs,5,3800,3600,3400,0
Shop,Har Har Baby Diaper Pullups 10Pcs (M),8836000204085,,,Non Food,3,Pcs,5,3800,3600,3400,0
Shop,Har Har Baby Diaper Pullups 10Pcs (S),8836000204078,,,Non Food,5,Pcs,5,3800,3600,3400,0
Shop,Har Har Baby Diaper Pullups 10Pcs (L),8836000204092,,,Non Food,1,Pcs,5,3800,3600,3400,0
Shop,Smart Baby Diaper Pants 10Pcs (L),1129044330375,,,Non Food,3,Pcs,5,3200,3000,2900,0
Shop,Smart Baby Diaper Pants 8Pcs (XXL),1129044330399,,,Non Food,7,Pcs,5,3200,3000,2900,0
Shop,Smart Baby Diaper Pants 9Pcs (XL) (Yellow),1129044330382,,,Non Food,8,Pcs,5,3200,3000,2900,0
Shop,Smart Baby Diaper Pants 7Pcs (XXXL) (Red),1129044330405,,,Non Food,5,Pcs,5,3200,3000,2900,0
Shop,Good Baby Diaper 10Pcs (L),8836000189412,,,Non Food,2,Pcs,5,3800,3600,3400,0
Shop,Good Baby Diaper 11Pcs (M),8836000189405,,,Non Food,5,Pcs,5,3800,3600,3400,0
Shop,Good Baby Diaper 8Pcs (XXL),8836000189436,,,Non Food,6,Pcs,5,3800,3600,3400,0
Shop,Good Baby Diaper 9Pcs (XL),8836000189429,,,Non Food,2,Pcs,5,3800,3600,3400,0
Shop,Dancing Baby Pants 12Pcs (S),8830000029952,,,Non Food,14,Pcs,5,4300,4100,3900,0
Shop,Dancing Baby Pants 8Pcs (XXL),8830000029990,,,Non Food,5,Pcs,5,4300,4100,3900,0
Shop,Dancing Baby Pants 10Pcs (L),8830000029976,,,Non Food,,Pcs,5,,,,0
Shop,Dancing Baby Pants 11Pcs (M),8830000029969,,,Non Food,7,Pcs,5,4300,4100,3900,0
Shop,Dancing Baby Pants 9Pcs (XL),8830000029983,,,Non Food,6,Pcs,5,4300,4100,3900,0
Shop,Dancing Baby Pants 6Pcs (XXXXL),8834000146886,,,Non Food,6,Pcs,5,4300,4100,3900,0
Shop,Dr.Happy Underpad Unisex 60*90cm 8pads,8836000008362,,,Non Food,6,Pcs,5,6500,0,5900,0
Shop,Dr.Happy Adult Diaper 7Pcs (XL),8836000008522,,,Non Food,4,Pcs,5,11500,0,10750,0
Shop,Dr.Happy Adult Diaper 2Faster Absorption 8Pcs (XL) ,8836000001691,,,Non Food,1,Pcs,5,11500,0,10750,0
Shop,Super Kiddy Extra Soft & Dry Diaper 8Pcs (XL) 1Pcs,1129044330344,,,Non Food,4,Pcs,5,3300,3100,2800,0
Shop,Super Kiddy Extra Soft & Dry Diaper 8Pcs (XL),1129044330054,,,Non Food,1,Pcs,5,3300,3100,2800,0
Shop,Lifree Ultra Slim Pants 11Pcs (M),8851111632015,,,Non Food,1,Pcs,5,8500,8200,7750,0
Shop,Mom's Free Maternity Diaper Pants 2Pcs (XL),6972720640238,,,Non Food,5,Pcs,5,7500,0,6500,0
Shop,Baby Ken Baby Pants 8Pcs (XL),8834000081422,,,Non Food,3,Pcs,5,3500,3300,3150,0
Shop,Baby Ken Baby Pants 16Pcs (XL),8834000081484,,,Non Food,3,Pcs,5,6800,6600,6300,0
Shop,Baby Ken Baby Pants 8Pcs (XXL),8834000081439,,,Non Food,2,Pcs,5,3500,3300,3150,0
Shop,Baby Ken Baby Pants 16Pcs (XXL),8834000081491,,,Non Food,4,Pcs,5,6800,6600,6300,0
Shop,Good-1 Smile Mini Pocket 8Sheets,8836000189122,,,Non Food,188,Pcs,5,250,220,200,0
Shop,Good-1 Smile Tissue 270Ply 150Sheets,8836000189054,,,Non Food,92,Pcs,5,1000,875,800,0
Shop,Good-1 Smile Tissue 120Ply 100Sheets,8836000189047,,,Non Food,113,Pcs,5,700,650,600,0
Shop,Good-1 Smile Tissue 270Ply 125Sheets,8836000189061,,,Non Food,114,Pcs,5,1000,950,850,0
Shop,Good-1 Smile Tissue 402Ply,8836000189108,,,Non Food,90,Pcs,5,2000,1900,1800,0
Shop,Good-1 Smile Tissue 200Ply (Box) 1Pcs,8836000189092,,,Non Food,2,Pcs,5,2500,2300,2100,0
Shop,Good-1 Smile Bamboo Tissue 360Ply,8836000189009,,,Non Food,119,Pcs,5,2000,1800,1700,0
Shop,Feel Soft Facial Tissue 100Sheets (Box),8834000094170,,,Non Food,2,Pcs,5,2500,0,2000,0
Shop,Clean Bebe Waterproof Tissue 330Sheets,6973160660213,,,Non Food,20,Pcs,5,700,650,550,0
Shop,Dima Clean & Comfortable Tissue Paper 300Sheets,6970701767851,,,Non Food,108,Pcs,5,1200,1100,1000,0
Shop,Tipulay Tissue 90g,306659158759,,,Non Food,30,Pcs,5,1000,900,850,0
Shop,Penguin Facial Tissue 270Ply,1129044330467,,,Non Food,109,Pcs,5,900,800,720,0
Shop,Smile Time Soft & Thick Original Pulp Tissue 270Pcs,6975453540004,,,Non Food,31,Pcs,5,800,700,600,0
Shop,ABC Soft Tissue 300Ply,6970144513664,,,Non Food,66,Pcs,5,700,600,550,0
Shop,Pro-I Toothbrush (L-07) သွားတိုက်နှင့်လျှာပွတ်တံ,1467605100297,,,Non Food,3,Pcs,5,500,0,350,0
Shop,Pro-I Toothbrush,6971667825005,,,Non Food,53,Pcs,5,500,400,350,0
Shop,Oral-B Extra Soft Gum Care Black Tea Toothbrush,4902430678193,,,Non Food,1,Pcs,5,3500,3100,2750,0
Shop,Oral-B Baby Soft 4-24Months Toothbrush,3014260279462,,,Non Food,3,Pcs,5,3500,0,3100,0
Shop,Jordan Soft Toothbrush,7046110070161,,,Non Food,7,Pcs,5,3000,2800,2600,0
Shop,Jordan Super Soft Buddy 1-4Years Toothbrush,7038513867004,,,Non Food,3,Pcs,5,2500,0,2200,0
Shop,Oral-B Soft 5-7Years Toothbrush,3014260279387,,,Non Food,5,Pcs,5,3500,0,3100,0
Shop,Pro-I Children's Catoon Serlies Soft Toothbrush,6954842276656,,,Non Food,4,Pcs,5,1500,0,1100,0
Shop,Colgate Super Flexi Soft Toothbrush,8935236000093,,,Non Food,46,Pcs,5,1000,875,800,0
Shop,Colgate Super Flexi Black Toothbrush,8850006937495,,,Non Food,78,Pcs,5,1000,875,800,0
Shop,Jordan Soft 3-5Years Toothbrush,7038513866311,,,Non Food,,Pcs,5,,,,0
Shop,Jordan Soft 5-10Years Toothbrush,7038518665506,,,Non Food,2,Pcs,5,2500,0,2200,0
Shop,Berman Soft Suprima Toothbrush 3Pcs,8851145200358,,,Non Food,4,Pcs,5,7200,7000,6700,0
Shop,Silk-n Shine Shampoo Green Tea 620g ,8935136864047,,,Non Food,3,Pcs,5,14500,14000,13000,0
Shop,Silk-n Shine Shampoo Aloe Vera 620g ,8935136864054,,,Non Food,3,Pcs,5,14500,14000,13000,0
Shop,Silk-n Shine Shampoo Aloe Vera 170g ,8935136863156,,,Non Food,5,Pcs,5,5300,5000,4550,0
Shop,Silk-n Shine Shampoo Aloe Vera 340g ,8935136863163,,,Non Food,8,Pcs,5,8500,8200,7850,0
Shop,Eushido & Insin Softening Hair Shampoo 280ml (01),4897083801732,,,Non Food,6,Pcs,5,10000,0,9200,0
Shop,Eushido & Insin Anti Dandruff Hair Shampoo 280ml (04),4897083801510,,,Non Food,5,Pcs,5,10000,0,9200,0
Shop,Eushido & Insin Perm Colored Hair Shampoo 280ml (023),4897083801480,,,Non Food,6,Pcs,5,10000,0,9200,0
Shop,Eushido & Insin Softening Hair Shampoo 750ml (01),4897083801725,,,Non Food,12,Pcs,5,21000,20500,20000,0
Shop,Eushido & Insin Anti Dandruff Hair Shampoo 750ml (04),4897083801503,,,Non Food,6,Pcs,5,21000,0,20000,0
Shop,Eushido & Insin Perm Colored Hair Shampoo 750ml (023),4897083801473,,,Non Food,6,Pcs,5,21000,0,20000,0
Shop,Eushido & Insin Anti Dandruff Hair Shampoo 1500ml (04),4897083801497,,,Non Food,4,Pcs,5,33000,32500,30500,0
Shop,Dr In & Giovanni Ginger Extract Shampoo 1000ml,916289510638,,,Non Food,5,Pcs,5,20000,19500,18000,0
Shop,Dr In & Giovanni Golden Wheat Complex Shampoo 1000ml,916289510683,,,Non Food,6,Pcs,5,20000,19500,18000,0
Shop,Dr In & Giovanni Icy Deep Clean Shampoo 1000ml,916289510607,,,Non Food,5,Pcs,5,20000,19500,18000,0
Shop,Dr In & Giovanni Sake Dreg & Sakura Intense Hydrating Mask 1000ml,916289510669,,,Non Food,6,Pcs,5,24000,23000,21500,0
Shop,Dr In & Giovanni Sake Dreg & Sakura Shampoo 1000ml,916289510652,,,Non Food,4,Pcs,5,20000,19500,18000,0
Shop,Dr In & Giovanni Classic Therapy Moisture Mask 500ml,916289530162,,,Non Food,6,Pcs,5,10000,0,8000,0
Shop,Dr In & Giovanni Sake Dreg & Sakura Intense Hydrating Mask 500ml,916289533101,,,Non Food,3,Pcs,5,13000,12700,12200,0
Shop,Dr In & Giovanni Ginger Extract Shampoo 500ml,916289533941,,,Non Food,6,Pcs,5,12000,11500,10100,0
Shop,Dr In & Giovanni Icy Deep Clean Shampoo 500ml,916289533903,,,Non Food,6,Pcs,5,12000,11500,10100,0
Shop,Dr In & Giovanni Ginger Extract Head Massage Lotion 500ml,916289533972,,,Non Food,1,Pcs,5,13000,12700,12200,0
Shop,Dr In & Giovanni Golden Wheat Complex Shampoo 250ml,916289537031,,,Non Food,6,Pcs,5,6000,5750,5500,0
Shop,Dr In & Giovanni Ginger Extract Shampoo 250ml,916289537109,,,Non Food,7,Pcs,5,6000,5750,5500,0
Shop,Dr In & Giovanni Sake Dreg & Sakura Shampoo 250ml,916289537079,,,Non Food,5,Pcs,5,6000,5750,5500,0
Shop,Dr In & Giovanni Sake Dreg & Sakura Intense Hydrating Mask 250ml,916289537000,,,Non Food,1,Pcs,5,6000,5750,5500,0
Shop,Dr In & Giovanni Grape Seed Shampoo 250ml,916289537055,,,Non Food,,Pcs,5,,,,0
Shop,Dr In & Giovanni Icy Deep Clean Shampoo 250ml,916289537086,,,Non Food,,Pcs,5,,,,0
Shop,Natcha Beaute White Serum 30ml,8857125622035,,,Non Food,,Pcs,5,,,,0
Shop,JM Solution B5 HYA Emulsion Serum 200ml,8809852542834,,,Non Food,2,Pcs,5,18000,17500,16000,0
Shop,JM Solution B5 HYA Boost Toner XL 500ml,8809852542827,,,Non Food,,Pcs,5,,,,0
Shop,Silk-Coat Conditioner 00 Water Plus Treatment 30ml,6937854914075,,,Non Food,8,Pcs,5,650,620,550,0
Shop,Silk-Coat Entra 01 Shampoo Complete Soft Care 30ml (01),6937854914129,,,Non Food,30,Pcs,5,650,620,550,0
Shop,Vaseline Deep Restore Lotion 250ml,8851932281270,,,Non Food,10,Pcs,5,7200,7000,6550,0
Shop,Vaseline Healthy Bright Superfood Freshlock Grapefruit Lotion 320ml,8851932443234,,,Non Food,5,Pcs,5,10300,1000,9600,0
Shop,Vaseline Deep Restore Lotion 400ml,8851932281294,,,Non Food,7,Pcs,5,10300,10000,9600,0
Shop,Vaseline Healthy White UV Lightenig Lotion 400ml,8999999719401,,,Non Food,,Pcs,5,,,,0
Shop,Vaseline UV Extra Brightening Gluta Glow Lotion 400ml,8851932287548,,,Non Food,,Pcs,5,,,,0
Shop,Hearty Heart Double Scoop Big Dolly Ete Mascara 6g,8830000020324,,,Non Food,3,Pcs,5,13000,10000,12200,0
Shop,Hearty Heart Super Skinny Brow Choco Lava 06 (မျက်ခုံးမွှေးဆွဲတံ),8830000024230,,,Non Food,8,Pcs,5,8000,7600,7250,0
Shop,Hearty Heart Blue Mon Play Pencial 0.3g,8830000020072,,,Non Food,1,Pcs,5,4000,0,3500,0
Shop,Hearty Heart Caramel Play Pencial 0.3g,8830000020119,,,Non Food,1,Pcs,5,3500,0,3150,0
Shop,Hearty Heart Minty Play Pencial 0.3g,8830000020096,,,Non Food,4,Pcs,5,3500,0,3150,0
Shop,Burmese Dream Velvet Tint Lipstick (Mohinga),9357053000619,,,Non Food,2,Pcs,5,13000,10500,11200,0
Shop,Burmese Dream Velvet Tint Lipstick (Me Time),9357053000626,,,Non Food,2,Pcs,5,13000,10500,11200,0
Shop,Burmese Dream Velvet Tint Lipstick (Prome),9357053000602,,,Non Food,3,Pcs,5,13000,10500,11200,0
Shop,Pink Coco Flower Mirror Lipstick 3.8g (01),6973856524713,,,Non Food,1,Pcs,5,2500,3000,2100,0
Shop,Pink Coco Flower Mirror Lipstick 3.8g (02),6973856524720,,,Non Food,4,Pcs,5,2500,3000,2100,0
Shop,Pink Coco Flower Mirror Lipstick 3.8g (03),6973856524737,,,Non Food,4,Pcs,5,2500,3000,2100,0
Shop,Pink Coco Flower Mirror Lipstick 3.8g (04),6973856524744,,,Non Food,5,Pcs,5,2500,3000,2100,0
Shop,Bobeini All Flavour (မျက်တောင်ဆိုးဆေး),6973687560317,,,Non Food,27,Pcs,5,1500,1100,750,0
Shop,Hanboli Honey Peach Lip Balm 2g,6972404136255,,,Non Food,2,Pcs,5,2000,1600,1200,0
Shop,Hanboli Lip Balm 2g,6972404136279,,,Non Food,4,Pcs,5,2000,1600,1200,0
Shop,Hearty Heart Cream Shadow Stick 1.1g,8830000020676,,,Non Food,4,Pcs,5,3300,3000,2500,0
Shop,Hearty Heart Curly Dolly's Waterproof Mascara 8.5g,8830000025466,,,Non Food,24,Pcs,5,10500,10000,9600,0
Shop,Hearty Heart Heart Wing Liner 0.5ml,8834000058103,,,Non Food,2,Pcs,5,10500,10000,9500,0
Shop,Hearty Heart Waterproof Liner 0.5ml,8830000020010,,,Non Food,1,Pcs,5,9000,8600,8200,0
Shop,Hearty Heart Nude Velvet Matte Naked Lip 3ml (01),8834000133954,,,Non Food,3,Pcs,5,7200,7500,6700,0
Shop,Hearty Heart Nude Velvet Matte Naked Lip 3ml (02),8834000133961,,,Non Food,5,Pcs,5,7200,7500,6700,0
Shop,Hearty Heart Kissing Heart Lipstick 1.2g (Kiss It Over),8834000135163,,,Non Food,9,Pcs,5,7200,7500,6700,0
Shop,Hearty Heart Kissing Heart Lipstick 1.2g (Man Eater),8834000135156,,,Non Food,10,Pcs,5,7200,7500,6700,0
Shop,Hearty Heart Kissing Heart Lipstick 1.2g (Sweetie Pie),8834000135149,,,Non Food,7,Pcs,5,7200,7500,6700,0
Shop,Hearty Heart Kissing Heart Lipstick 1.2g (Heartbreaker),8834000135132,,,Non Food,6,Pcs,5,7200,7500,6700,0
Shop,Bella Let's Kiss Veelvety Matte Kissproof Lipstick 1.2g,8834000134142,,,Non Food,11,Pcs,5,7500,7000,6550,0
Shop,Herorange Aqua Mirror Lipglaze 3.5g (All Colors),6944185501263,,,Non Food,24,Pcs,5,3000,3500,2100,0
Shop,Bella Power Brow Mocha Waterproof Eyebrow Definer 0.3g,8830000024612,,,Non Food,8,Pcs,5,8000,7600,7250,0
Shop,Bella Big Bright Beautiful Eyes Liner 0.3g,8830000020423,,,Non Food,16,Pcs,5,8300,8000,7600,0
Shop,Bella 3D Maseara Lash Express (မျက်တောင်ကော့ဆေး),8834000016967,,,Non Food,4,Pcs,5,10500,10000,9500,0
Shop,Bella Lashes Waterproof Mascara 8.5g,8830000026609,,,Non Food,7,Pcs,5,10500,10000,9500,0
Shop,Bella Hug Me Rainy Day Matte Liquid Lipstick 4ml,8834000016899,,,Non Food,5,Pcs,5,4200,4000,3700,0
Shop,Bella Water Melon Scented 4g,8834000134920,,,Non Food,11,Pcs,5,6500,6200,5700,0
Shop,Bella Honey Lemon Scented 4g,8834000134913,,,Non Food,8,Pcs,5,6500,6200,5700,0
Shop,Bella Let's Kiss Cupid Velvety Matte Lissproof Lipstick 1.2g,8834000134104,,,Non Food,7,Pcs,5,7500,7000,6550,0
Shop,Bella Let's Kiss Fantasy Velvety Matte Lissproof Lipstick 1.2g,8834000134111,,,Non Food,7,Pcs,5,7500,7000,6550,0
Shop,Bella Blurring Velvet Matte Lip Tint 1.5g (Grace),8834000135576,,,Non Food,17,Pcs,5,8000,7700,7350,0
Shop,Bella Blurring Velvet Matte Lip Tint 1.5g (Confidence),8834000135545,,,Non Food,2,Pcs,5,8000,7700,7350,0
Shop,Bella Blurring Velvet Matte Lip Tint 1.5g (Teddy),8834000135569,,,Non Food,12,Pcs,5,8000,7700,7350,0
Shop,Bella Blurring Velvet Matte Lip Tint 1.5g (Miss You),8834000135552,,,Non Food,4,Pcs,5,8000,7700,7350,0
Shop,Pony Beauty Aloe Very Natural Smooth Eyeliner,6908685082943,,,Non Food,3,Pcs,5,2500,2000,1500,0
Shop,Pony Beauty BB Charm Eyeliner,4422972932251,,,Non Food,,Pcs,5,,,,0
Shop,Johonsons's Milk+Rice Baby Cream 50g,88531649,,,Non Food,6,Pcs,5,9300,0,8800,0
Shop,Johonsons's Baby Moisturizing Cream 100g,88530215,,,Non Food,4,Pcs,5,13500,0,12100,0
